id,full_name,html_url,created_at,updated_at,pushed_at,stargazers_count,forks_count,open_issues_count,language,topics,description,source
815450669,cluntop/tvbox,https://github.com/cluntop/tvbox,2024-06-15T07:39:35Z,2025-12-31T02:53:44Z,2025-12-31T02:53:41Z,228,104,0,Python,,TVBox 接口 / TVBox Interface,github_relaxed
883507116,743859910/VPN,https://github.com/743859910/VPN,2024-11-05T04:46:58Z,2025-12-31T02:53:44Z,2025-12-31T02:53:40Z,19,1,0,,,高速机场推荐：【一元机场】 【星辰机场】 【追云机场】 【飞鸟云机场】 【蓝胖云机场】 【V2free机场】 【FSCloud机场】,github_relaxed
743167102,liquidz/elin,https://github.com/liquidz/elin,2024-01-14T14:37:55Z,2025-12-31T02:53:38Z,2025-12-31T02:53:36Z,130,6,5,Clojure,"babashka, clojure, clojure-development, elin-clj, neovim","A Clojure development environment for Vim/Neovim and more!, primarily written in Babashka.",github_relaxed
1010922154,EHylands/QolsysController,https://github.com/EHylands/QolsysController,2025-06-30T03:32:56Z,2025-12-31T02:53:38Z,2025-12-31T02:54:19Z,17,2,0,Python,"alarm-panel, home-automation, python, qolsys","A Python module that emulates a virtual IQ Remote device, enabling full local control of a Qolsys IQ Panel over MQTT",github_relaxed
1024541559,Danialsamadi/v2go,https://github.com/Danialsamadi/v2go,2025-07-22T21:41:02Z,2025-12-31T02:53:13Z,2025-12-31T02:53:09Z,76,12,0,Go,,"v2go is a blazingly fast Go V2Ray config aggregator that processes 20,000+ configurations in 11 seconds (99.7% faster than Python), automatically removing duplicates and generating fresh subscription ",github_relaxed
819600971,facebookexperimental/free-threading-benchmarking,https://github.com/facebookexperimental/free-threading-benchmarking,2024-06-24T20:56:14Z,2025-12-31T02:52:46Z,2025-12-31T02:52:42Z,27,5,2,,,Benchmark results for free-threaded builds of Python,github_relaxed
792468726,broadinstitute/trexplorer-catalog,https://github.com/broadinstitute/trexplorer-catalog,2024-04-26T18:22:26Z,2025-12-31T02:52:27Z,2025-12-31T02:52:23Z,17,1,0,Python,,"Genome-wide TR catalog and variation clusters described in [Weisburd, Dolzhenko, et al. 2024]",github_relaxed
968287393,MHaggis/ClickGrab,https://github.com/MHaggis/ClickGrab,2025-04-17T20:22:34Z,2025-12-31T02:52:25Z,2025-12-31T02:52:21Z,116,16,0,HTML,"clickfix, fakecaptcha",Finding ClickFix and FakeCAPTCHA like it's 1999,github_relaxed
749595638,vitoplantamura/HackerNewsRemovals,https://github.com/vitoplantamura/HackerNewsRemovals,2024-01-29T01:58:37Z,2025-12-31T02:52:19Z,2025-12-31T02:52:15Z,350,6,3,C#,,"List of stories removed from the Hacker News Front Page, updated in real time.",github_relaxed
1058497993,junjunlab/omicScope,https://github.com/junjunlab/omicScope,2025-09-17T07:06:48Z,2025-12-31T02:52:19Z,2025-12-31T02:52:15Z,19,0,1,R,"rna-seq-pipeline, rna-sequencing, visualizing-data",A Comprehensive and Integrated Framework for Transcriptomic Data Analysis,github_relaxed
775699309,Animenosekai/japanterebi-xmltv,https://github.com/Animenosekai/japanterebi-xmltv,2024-03-21T21:55:46Z,2025-12-31T02:52:14Z,2025-12-31T02:52:10Z,56,3,6,HTML,"epg, japanterebi, tv, xmltv",Easily create XMLTV files,github_relaxed
859420855,weapp-vite/weapp-vite,https://github.com/weapp-vite/weapp-vite,2024-09-18T16:21:53Z,2025-12-31T02:52:10Z,2025-12-31T02:52:45Z,230,13,4,TypeScript,"mini, miniprogram, vite, weapp, wechat",weapp-vite 把现代化的 web 开发方式，带入传统的小程序开发吧！,github_relaxed
979858668,onikun94/obsidian-local-rss,https://github.com/onikun94/obsidian-local-rss,2025-05-08T07:17:27Z,2025-12-31T02:52:05Z,2025-12-31T02:52:02Z,18,2,2,TypeScript,,,github_relaxed
743387489,sholdee/home-ops,https://github.com/sholdee/home-ops,2024-01-15T05:56:14Z,2025-12-31T02:51:57Z,2025-12-31T02:51:54Z,12,1,1,YAML,"argocd, k3s, k8s-at-home, kubesearch",K3s home operations,github_relaxed
828902226,drmlive/sliv-live-events,https://github.com/drmlive/sliv-live-events,2024-07-15T11:03:36Z,2025-12-31T02:51:52Z,2025-12-31T02:51:49Z,19,9,1,,,,github_relaxed
862368621,Ceasar128/MultronFguardian,https://github.com/Ceasar128/MultronFguardian,2024-09-24T13:38:21Z,2025-12-31T02:51:49Z,2025-12-31T02:51:46Z,25,2,1,C#,,Multron File Guardian - A File Encrypter/Decrypter With Many Encryption Algorithm,github_relaxed
1008552686,imdypha/penghijauan,https://github.com/imdypha/penghijauan,2025-06-25T18:10:31Z,2025-12-31T02:51:38Z,2025-12-31T02:51:35Z,10,0,0,,,,github_relaxed
828097287,alejandrofontan/AnyFeature-VSLAM,https://github.com/alejandrofontan/AnyFeature-VSLAM,2024-07-13T05:44:41Z,2025-12-31T02:51:36Z,2025-12-31T02:51:32Z,139,10,4,C++,"computer-vision, robotics, slam, vslam",Any-Feature V-SLAM is an automated visual SLAM library for Monocular cameras capable of switching to a chosen type of feature effortlessly and without manual intervention.,github_relaxed
789725477,bangumi/Bangumi-iOS,https://github.com/bangumi/Bangumi-iOS,2024-04-21T11:41:52Z,2025-12-31T02:51:32Z,2025-12-31T02:51:28Z,28,5,1,Swift,,iOS APP for Bangumi,github_relaxed
961231787,gornskew/skewed-emacs,https://github.com/gornskew/skewed-emacs,2025-04-06T03:45:24Z,2025-12-31T02:51:30Z,2025-12-31T02:51:26Z,25,2,0,Common Lisp,,"Skewed Emacs: A Handy Setup for Gnu Emacs, Gendl, and AI",github_relaxed
1010904545,acuitymd/silk-chiffon,https://github.com/acuitymd/silk-chiffon,2025-06-30T02:40:22Z,2025-12-31T02:51:28Z,2025-12-31T02:51:25Z,11,1,7,Rust,,Silky smooth conversion between columnar data formats 💝,github_relaxed
895397222,kalbasit/ncps,https://github.com/kalbasit/ncps,2024-11-28T06:11:23Z,2025-12-31T02:51:21Z,2025-12-31T02:54:13Z,226,7,16,Go,,Nix binary cache proxy service -- with local caching and signing.,github_relaxed
958538916,lipsumai/Best-AI-Tools,https://github.com/lipsumai/Best-AI-Tools,2025-04-01T11:10:11Z,2025-12-31T02:51:19Z,2025-12-31T02:51:15Z,15,2,0,MDX,"ai, ai-tools, best-ai-tools",The Best AI Tools,github_relaxed
985128974,LejuRobotics/kuavo-ros-opensource,https://github.com/LejuRobotics/kuavo-ros-opensource,2025-05-17T05:54:48Z,2025-12-31T02:51:15Z,2025-12-31T02:51:11Z,18,6,0,C,,,github_relaxed
1065914538,siganberg/ncSender,https://github.com/siganberg/ncSender,2025-09-28T17:23:33Z,2025-12-31T02:51:11Z,2025-12-31T02:51:09Z,26,9,0,Vue,,,github_relaxed
975336204,AMD-AGI/Primus-SaFE,https://github.com/AMD-AGI/Primus-SaFE,2025-04-30T06:41:38Z,2025-12-31T02:51:09Z,2025-12-31T02:51:06Z,45,0,2,Go,,Primus-SaFE(Stability and Fault Endurance),github_relaxed
920358786,espressif/esp-webrtc-solution,https://github.com/espressif/esp-webrtc-solution,2025-01-22T02:24:37Z,2025-12-31T02:51:07Z,2025-12-31T02:51:02Z,304,54,59,C,,,github_relaxed
937049182,reall3d-com/Reall3dViewer,https://github.com/reall3d-com/Reall3dViewer,2025-02-22T07:55:23Z,2025-12-31T02:50:58Z,2025-12-31T02:50:55Z,433,45,0,TypeScript,"3d, 3dgs, gaussian, lod, mark","This is a 3DGS(3D Gaussian Splatting) viewer built on Three.js, with features for marking, measurements, preset-lod rendering, etc.",github_relaxed
974907701,Tworlizm/Email-Bomber-SMTP,https://github.com/Tworlizm/Email-Bomber-SMTP,2025-04-29T13:39:59Z,2025-12-31T02:50:55Z,2025-12-31T02:50:51Z,10,2,0,Visual Basic .NET,"attack, bulk-email-sender, email, email-bomber, email-bomber-free",The Email Bomber is made for research and testing purposes only. Email Bombercan send bulk mail or SMS text messages.,github_relaxed
1027468099,IsThisMeta/zagreus,https://github.com/IsThisMeta/zagreus,2025-07-28T04:08:19Z,2025-12-31T02:50:52Z,2025-12-31T02:50:49Z,69,2,5,Dart,,Fork of the LunaSea project for iOS,github_relaxed
1066097501,Eric86777/vps-tcp-tune,https://github.com/Eric86777/vps-tcp-tune,2025-09-29T02:39:54Z,2025-12-31T02:50:52Z,2025-12-31T02:50:48Z,384,61,0,Shell,,BBR3+FQ TCP 网络调优脚本，一键优化 VPS 网络【文档由Claude 4.5编写】,github_relaxed
1010863615,ebrasha/abdal-proxy-hub,https://github.com/ebrasha/abdal-proxy-hub,2025-06-30T00:22:11Z,2025-12-31T02:50:51Z,2025-12-31T02:50:47Z,17,1,0,,"abdal, ebrahim-shafiei, ebrasha, free-proxy-list, http-proxy","A curated list of free, tested proxies by EbraSha — updated every 10 minutes for maximum availability and freedom.",github_relaxed
780360535,mcsrainbow/chinese-internet-jargon,https://github.com/mcsrainbow/chinese-internet-jargon,2024-04-01T10:05:05Z,2025-12-31T02:50:47Z,2025-12-31T02:50:43Z,30,3,0,,,Chinese Internet Jargon 互联网黑话词汇及解释翻译,github_relaxed
780360535,mcsrainbow/chinese-internet-jargon,https://github.com/mcsrainbow/chinese-internet-jargon,2024-04-01T10:05:05Z,2025-12-31T02:50:47Z,2025-12-31T02:50:43Z,30,3,0,,,Chinese Internet Jargon 互联网黑话词汇及解释翻译,github_relaxed
821809473,laura-a-n-n/silent-hill-museum,https://github.com/laura-a-n-n/silent-hill-museum,2024-06-29T13:51:55Z,2025-12-31T02:50:44Z,2025-12-31T02:50:41Z,35,2,4,TypeScript,"3d, kaitai-struct, preservation, reverse-engineering, silent-hill",A museum of Silent Hill models,github_relaxed
923364368,cmackenzie1/torii-rs,https://github.com/cmackenzie1/torii-rs,2025-01-28T05:17:32Z,2025-12-31T02:50:41Z,2025-12-31T02:50:39Z,422,19,9,Rust,"authentication, oauth2, oidc-client, passkey, password",Torii is a powerful authentication framework for Rust applications that gives you complete control over your users' data. ,github_relaxed
1029595073,abusaeeidx/IPTV-Scraper-Zilla,https://github.com/abusaeeidx/IPTV-Scraper-Zilla,2025-07-31T09:25:30Z,2025-12-31T02:50:36Z,2025-12-31T02:50:33Z,114,35,4,Python,,"IPTV Scraper Zilla — High-quality, auto-updating IPTV playlist generator with thousands of live channels including sports, movies, anime, and more. Fast, lightweight, and perfect for seamless streamin",github_relaxed
1056466059,AndrewChien/Mir2Client_VorticeDX11,https://github.com/AndrewChien/Mir2Client_VorticeDX11,2025-09-14T06:35:37Z,2025-12-31T02:50:35Z,2025-12-31T02:50:32Z,10,3,0,C#,,热血传奇水晶客户端中文版，使用VorticeDX11重制，以便于客户端进行AOT。,github_relaxed
989068764,10ium/ScrapeAndCategorize,https://github.com/10ium/ScrapeAndCategorize,2025-05-23T14:03:11Z,2025-12-31T02:50:30Z,2025-12-31T02:50:26Z,16,5,0,Python,,,github_relaxed
1012364987,numtide/nix-auth,https://github.com/numtide/nix-auth,2025-07-02T08:14:56Z,2025-12-31T02:50:23Z,2025-12-31T02:50:21Z,38,1,6,Go,buildbot-numtide,Nix access-token management tool,github_relaxed
1009306148,ebrasha/free-v2ray-public-list,https://github.com/ebrasha/free-v2ray-public-list,2025-06-26T23:18:19Z,2025-12-31T02:50:21Z,2025-12-31T02:50:17Z,387,48,0,,"abdal, bulk-connection, ebrasha, free-v2ray, gfw-china","A simple and always-updated list of free, working V2Ray servers. including SS, SSR, Trojan, VLESS, and VMess. Just copy, paste, and connect — no signup, no payment, no nonsense. Updated every 30 minut",github_relaxed
956296598,cubist38/mlx-openai-server,https://github.com/cubist38/mlx-openai-server,2025-03-28T02:44:17Z,2025-12-31T02:50:22Z,2025-12-31T02:50:16Z,169,33,13,Python,"apple-silicon, fastapi, flux, image-generation, mlx","A high-performance API server that provides OpenAI-compatible endpoints for MLX models. Developed using Python and powered by the FastAPI framework, it provides an efficient, scalable, and user-friend",github_relaxed
936961474,zhi35/iptv,https://github.com/zhi35/iptv,2025-02-22T02:34:47Z,2025-12-31T02:50:20Z,2025-12-31T02:50:16Z,282,19,0,,,📺 一个每天自动更新的 IPTV 直播源项目，开源无广告，支持IPV4/IPV6双栈访问。 ,github_relaxed
1037158663,orzice/DeltaForcePrice,https://github.com/orzice/DeltaForcePrice,2025-08-13T06:42:36Z,2025-12-31T02:50:13Z,2025-12-31T02:50:09Z,76,2,5,,,三角洲行动API-真实游戏内交易行实时价格,github_relaxed
1035731783,datablueprint/api,https://github.com/datablueprint/api,2025-08-11T02:22:15Z,2025-12-31T02:50:12Z,2025-12-31T02:50:09Z,12,0,0,,"api, crawl, data, facebook, fb",数巨蓝图（Datablueprint）是专注于海外主流社交媒体平台数据采集与分析的技术服务商。我们通过自研API接口，为全球企业提供合规、实时、结构化的多平台数据服务，覆盖 Facebook、Instagram、YouTube、Twitter(X)、TikTok、LinkedIn、Quora七大核心平台，提供最稳定的API接口，爬虫我们最在行，视频下载我们最拿手,github_relaxed
1026298429,paiml/rust-mcp-sdk,https://github.com/paiml/rust-mcp-sdk,2025-07-25T16:35:25Z,2025-12-31T02:50:02Z,2025-12-31T02:49:59Z,25,3,8,Rust,"mcp, paiml, pdmt, pmat, pmcp",Pragmatic AI Labs MCP SDK ,github_relaxed
874674117,Galeax/CVE2CAPEC,https://github.com/Galeax/CVE2CAPEC,2024-10-18T08:58:56Z,2025-12-31T02:49:52Z,2025-12-31T02:49:49Z,258,44,2,Python,"blackhat, blackhat-arsenal, blackhateurope-2025, capec, cve","Generate MITRE ATT&CK and D3FEND from a list of CVEs. Database with CVE, CWE, CAPEC, MITRE ATT&CK and D3FEND Techniques data is updated daily. Showcased at BlackHat Europe 2025 Arsenal.",github_relaxed
1000886719,Oumu33/snmp-mib-ui,https://github.com/Oumu33/snmp-mib-ui,2025-06-12T13:23:58Z,2025-12-31T02:49:35Z,2025-12-31T02:55:12Z,34,15,0,HTML,,,github_relaxed
792163261,Wang-Phil/Wang-Phil,https://github.com/Wang-Phil/Wang-Phil,2024-04-26T05:27:18Z,2025-12-31T02:49:22Z,2025-12-31T02:49:18Z,77,2,0,,,,github_relaxed
870895114,WordPress/secure-custom-fields,https://github.com/WordPress/secure-custom-fields,2024-10-10T21:32:50Z,2025-12-31T02:49:22Z,2025-12-31T02:57:41Z,100,47,49,PHP,,Secure Custom Fields,github_relaxed
742940883,zzzteph/Dutch_Gov_Scope,https://github.com/zzzteph/Dutch_Gov_Scope,2024-01-13T20:26:04Z,2025-12-31T02:49:00Z,2025-12-31T02:48:56Z,30,5,0,Python,"bugbounty, dutch, dutchbugbounty, gemeente, gemeenten","Dutch Government Bugbounty scope, subdomains and endpoints",github_relaxed
897794181,baiwumm/next-ultra,https://github.com/baiwumm/next-ultra,2024-12-03T08:53:57Z,2025-12-31T02:48:53Z,2025-12-31T02:48:49Z,27,4,0,TypeScript,"nextjs16, reactjs, shadcn-ui, supabase, tailwindcss-v4",挖掘发现 Next.js 的乐趣所在,github_relaxed
1022026685,numtide/llm-agents.nix,https://github.com/numtide/llm-agents.nix,2025-07-18T10:29:06Z,2025-12-31T02:48:28Z,2025-12-31T02:48:40Z,391,44,8,Nix,buildbot-numtide,Nix packages for AI coding agents and development tools. Automatically updated daily.,github_relaxed
864966664,yuanxiawan/cfipv4db,https://github.com/yuanxiawan/cfipv4db,2024-09-29T16:35:59Z,2025-12-31T02:48:28Z,2025-12-31T02:48:24Z,15,9,0,Python,,获取最优的移动，电信，联通的ip线路，间隔时间为30分钟！,github_relaxed
981509064,whstu/GreenhubLicence,https://github.com/whstu/GreenhubLicence,2025-05-11T09:18:57Z,2025-12-31T02:48:21Z,2025-12-31T02:48:18Z,11,0,0,HTML,,来自https://github.com/qmwneb946/,github_relaxed
811064036,succinctlabs/op-succinct,https://github.com/succinctlabs/op-succinct,2024-06-05T21:42:53Z,2025-12-31T02:48:12Z,2025-12-31T02:51:28Z,204,123,23,Rust,,Succinct's Production-Grade Proving Engine for the OP Stack.,github_relaxed
925735941,cuijianzhuang/jetbrains_servers_updater,https://github.com/cuijianzhuang/jetbrains_servers_updater,2025-02-01T16:14:22Z,2025-12-31T02:48:10Z,2025-12-31T02:48:07Z,61,22,0,Python,,GitHub Actions 自动获取并更新 JetBrains IDE 的激活服务器列表。每天早上9点（北京时间）自动更新。,github_relaxed
913122849,CSOS-Team/SoundOfSteam,https://github.com/CSOS-Team/SoundOfSteam,2025-01-07T04:37:37Z,2025-12-31T02:48:08Z,2025-12-31T02:48:05Z,28,10,11,Java,,A Create mod addon that adds more pipe organ-type blocks to go with the existing steam whistle.,github_relaxed
1051429886,KallDrexx/Dotnet6502,https://github.com/KallDrexx/Dotnet6502,2025-09-06T01:33:24Z,2025-12-31T02:48:05Z,2025-12-31T02:48:02Z,49,3,0,C#,,Just in time compilation and execution of 6502 applications,github_relaxed
882604114,SSM-FX/KeyboxStatus,https://github.com/SSM-FX/KeyboxStatus,2024-11-03T09:54:51Z,2025-12-31T02:48:04Z,2025-12-31T02:48:00Z,49,7,2,HTML,,,github_relaxed
838507259,REIJI007/Adblock-Rule-Collection,https://github.com/REIJI007/Adblock-Rule-Collection,2024-08-05T19:29:38Z,2025-12-31T02:48:05Z,2025-12-31T02:48:00Z,83,7,0,Python,"abp, adblock, adblock-list, adblock-plus, adblock-rule-collection",一个收集众多广告过滤器规则，进行转化、合并、去重的广告过滤器，兼容常见的广告过滤应用程序（如Adblock Plus、uBlock Origin、AdGuard 等），每20分钟更新一次，确保即时同步上游减少误杀,github_relaxed
860107216,user23333/kaka,https://github.com/user23333/kaka,2024-09-19T20:45:12Z,2025-12-31T02:47:48Z,2025-12-31T02:47:44Z,27,3,0,Python,,For personal use only,github_relaxed
857873117,Elpapiema/AlyaBot_MD,https://github.com/Elpapiema/AlyaBot_MD,2024-09-15T20:27:46Z,2025-12-31T02:47:42Z,2025-12-31T02:47:39Z,23,5,1,JavaScript,,Bot de WhatsApp con tematica de una Waifu Rusa ,github_relaxed
880685834,ChanMeng666/library-management-system,https://github.com/ChanMeng666/library-management-system,2024-10-30T06:56:58Z,2025-12-31T02:47:14Z,2025-12-31T02:47:11Z,10,6,0,TypeScript,"authentication, book-management, fullstack, library-management, nextjs","【Making code with love - show some love back with a star! 💝⭐️】A modern, full-featured library management system built with Next.js 15 and Supabase. Features real-time book tracking, user authenticatio",github_relaxed
1031697905,jagreehal/ai-sdk-ollama,https://github.com/jagreehal/ai-sdk-ollama,2025-08-04T07:43:20Z,2025-12-31T02:47:08Z,2025-12-31T02:47:10Z,54,3,0,TypeScript,ai,"A Vercel AI SDK provider for Ollama built on the official ollama package. Type safe, future proof, with cross provider compatibility and native Ollama features.",github_relaxed
1031009187,SchoolAI/loro-extended,https://github.com/SchoolAI/loro-extended,2025-08-02T20:07:23Z,2025-12-31T02:47:04Z,2025-12-31T02:47:00Z,36,4,4,TypeScript,,Extended functionality for Loro CRDT library,github_relaxed
1053537106,cluntop/tv,https://github.com/cluntop/tv,2025-09-09T15:26:59Z,2025-12-31T02:47:04Z,2025-12-31T02:47:00Z,11,3,0,Python,,TVBox interface,github_relaxed
835210800,Oniicyan/BT_BAN,https://github.com/Oniicyan/BT_BAN,2024-07-29T11:36:05Z,2025-12-31T02:46:57Z,2025-12-31T02:46:54Z,56,0,0,PowerShell,,,github_relaxed
793287780,Izikie/Radiant,https://github.com/Izikie/Radiant,2024-04-28T23:19:00Z,2025-12-31T02:46:56Z,2025-12-31T02:46:52Z,12,4,0,Java,,"Radiant is a community-driven project that builds on the decompiled Minecraft source code provided by MCP (Minecraft Coder Pack) for version 1.8.9, combined with OptiFine M6-Pre2. It focuses on pre-op",github_relaxed
1023590894,sunyink/MFABD2,https://github.com/sunyink/MFABD2,2025-07-21T11:47:36Z,2025-12-31T02:46:48Z,2025-12-31T02:46:47Z,133,4,5,Python,,棕色尘埃2MFA框架自动化脚本。自动领取日常，拒绝给游戏打工！,github_relaxed
