full_name,language,description,stargazers_count,created_at,updated_at,pushed_at,cca_score,ceh_score,ciq_score,community_vitality_score,language_score,recognition_score,csq_score,language_maturity_score,update_recency_score,epm_score,dc_score,code_health_score,ise_score,crq_score,csd_score,maintenance_efficiency_score,tc_score,novel_tech_stack_score,research_connection_score,problem_novelty_score,ti_score,topic_trend_score,industry_application_score,mdm_score,topic_innovation_score,gr_score,vi_score,net_score,external_appeal_score,overall_potential_score,main_topic,num_topics,topic_entropy,overall_potential_score,overall_potential_level
Zanue/MDT-dist,Python,[AAAI 2025] Few-step Flow for 3D Generation via Marginal-Data Transport Distillation,50,2025-09-04 13:15:59+00:00,2025-12-31 02:55:13+00:00,2025-12-31 02:55:09+00:00,65.18073996021123,10.259773877716423,60,44.663216841285234,88,74.45789430020199,87.0453200632255,88,86.07079764250578,51.844334926993334,25,62.31591125289914,100,46,30,63.599999999999994,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.9,0.66,0.7190000000000001,0.3,0.4,0.3,0.335,54.24898646090113,"proxy, list, http",1,-1.4426951601859516e-10,54.24898646090113,潜力中等
paul-russo/blots-lang,Rust,"Small, simple, expression-oriented programming language.",31,2024-09-05 05:56:45+00:00,2025-12-31 02:55:10+00:00,2025-12-31 02:55:07+00:00,62.086131836813124,7.959596301084597,60,42.62031144010486,98,64.06572318868976,78.77269793104306,95,86.07079764250578,58.64045143184769,30,61.97187207011606,98,46,30,62.8,71.06846889556525,0.9,0.3,0.5,0.6000000000000001,0.5,0.4,0.4600000000000001,0.6092738755822611,0.3,0.4,0.3,0.335,51.35492978569465,"mcp, ai, knowledge",10,0.9610846595193704,51.35492978569465,潜力中等
rspack-contrib/rspack-dev-server,JavaScript,"Dev server for Rspack, provides the same API as webpack-dev-server.",30,2024-09-23 08:33:14+00:00,2025-12-31 02:55:05+00:00,2025-12-31 02:55:03+00:00,66.88601235639742,30.87794654607052,100,62.561686233683645,82,38.05073625768096,51.354362538265676,82,86.07079764250578,46.01909220854673,32,45.6161454152109,96,46,30,62.0,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.669,0.3,0.5,0.35,0.38249999999999995,55.0936506414631,"ai, agent, telegram",1,-1.4426951601859516e-10,55.0936506414631,潜力中等
mirtlecn/rime-radical-pinyin,Lua,RIME 汉字部件拆字 | 全拼双拼输入方案。笔画、部首、音调反查辅码 lua。,118,2024-03-28 07:08:49+00:00,2025-12-31 02:55:05+00:00,2025-12-31 02:55:02+00:00,76.35114576364046,23.87878890325379,100,63.89803442159501,70,63.0025925028538,40.57935773005417,70,86.07079764250578,34.36860677165352,25,35.289723348603104,90,48,30,60.3,27.17181917683379,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39168727670733516,0.3,0.7,0.4,0.46499999999999997,49.21119880926608,"github, config, jellyfin",10,2.4192997986702394,49.21119880926608,潜力中等
iplocate/free-proxy-list,Unknown,"⚡️ Free Verified HTTP, SOCKS5, & SOCKS4 Proxy List ⏰ Updated every 30 minutes",30,2025-07-08 11:42:01+00:00,2025-12-31 02:55:04+00:00,2025-12-31 02:55:01+00:00,64.64771694547824,15.919192602169193,100,56.43080418895052,70,48.907335414256366,33.00377044576779,65,86.07079764250578,29.514237839614683,30,31.181679944460647,83,46,30,56.8,100.0,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.683,0.3,0.5,0.3,0.37,49.92403703612976,"proxy, free, list",1,-1.4426951601859516e-10,49.92403703612976,潜力中等
4Freye/panelsplit,Python,A tool for performing cross-validation with panel data,21,2024-01-11 16:31:44+00:00,2025-12-31 02:54:53+00:00,2025-12-31 02:55:46+00:00,61.22008926621261,12.61566165809791,100,53.903517286819316,88,47.52186950478427,56.44468449149777,88,86.07079764250578,51.844334926993334,30,49.545625245621665,98,46,30,62.8,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.669,0.3,0.5,0.3,0.37,53.58500437082916,"github, config, jellyfin",1,-1.4426951601859516e-10,53.58500437082916,潜力中等
qazzxxx/cloudimgs,JavaScript,云图 - 极简风格的云图库，无数据库图床项目，支持NAS部署，支持设置密钥，支持各种灵活的API开放接口，NAS图床，PicGo插件直接安装使用,110,2025-06-28 07:06:28+00:00,2025-12-31 02:54:41+00:00,2025-12-31 02:54:37+00:00,77.51081919936,28.534854260267103,60,55.99152667083749,82,52.999158396261194,51.326641682330525,82,86.07079764250578,46.01909220854673,27,44.60367103004009,83,48,30,57.5,0.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.269,0.3,0.6,0.4,0.42999999999999994,45.5236158737174,Diverse,10,3.3219280934446673,45.5236158737174,潜力中等
ModelEngine-Group/DataMate,TypeScript,DataMate is an enterprise-level data processing platform designed for model fine-tuning and RAG retrieval. ,312,2025-08-11 12:24:04+00:00,2025-12-31 02:54:38+00:00,2025-12-31 02:54:34+00:00,88.05870971239997,49.67548204159678,100,77.60990259951886,92,55.615824721388854,74.23124522961061,90,86.07079764250578,53.786082499808856,30,58.22918922825787,100,48,35,65.55,100.0,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.683,0.3,0.7,0.5,0.49,64.3408134955313,"project, ddos, data",1,-1.4426951601859516e-10,64.3408134955313,潜力高
gaoyakang/online_logisim,HTML,仿制 logisim 的在线网站版本,13,2024-11-12 06:21:24+00:00,2025-12-31 02:54:34+00:00,2025-12-31 02:54:31+00:00,59.36977089697347,15.919192602169193,60,44.31962576954861,65,33.06671224599494,17.771918826976368,60,86.07079764250578,24.65986890757585,25,21.62831758979091,93,46,30,60.8,0.0,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.28300000000000003,0.4,0.4,0.3,0.37500000000000006,37.68556996034534,Diverse,10,3.3219280934446673,37.68556996034534,潜力一般
gslege/CloudflareIP,Python,全自动优选CF的IP，包含美国US，日本JP，新加坡SG，德国DE，荷兰NL等cloudflare每天每小时自动优选IP，自动生成CF免费Vless节点。,126,2025-09-28 17:05:17+00:00,2025-12-31 02:54:27+00:00,2025-12-31 02:54:24+00:00,85.68096363124174,56.53158608570399,100,79.05844058249309,88,22.721834608783176,59.23943944154793,88,86.07079764250578,51.844334926993334,25,49.80326497314424,100,48,30,64.3,73.98842086489756,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.5649536834595903,0.5,0.7,0.5,0.57,62.06933680944392,"api, v2ray, free",10,0.8640859547308165,62.06933680944392,潜力高
GOATNetwork/goat,Go,GOAT Decentralized Sequencer,19,2024-07-26 01:59:34+00:00,2025-12-31 02:54:23+00:00,2025-12-31 02:54:19+00:00,65.78401871677805,29.835856692192362,60,51.756157328978546,95,22.928652205718308,68.7560833302951,93,86.07079764250578,56.698703859032165,25,55.78478384929405,100,46,30,63.599999999999994,27.173597606265922,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.3916943904250637,0.5,0.4,0.4,0.43999999999999995,50.26988391060472,"ai, agent, telegram",10,2.419240720523309,50.26988391060472,潜力中等
mrshmllow/tolerable-nvim-nix,Nix,make your ~/.config/nvim/ portable with nix [maintainer=@mrshmllow],13,2024-06-30 07:18:08+00:00,2025-12-31 02:54:18+00:00,2025-12-31 02:54:15+00:00,56.597389940634315,7.959596301084597,100,50.424814681633336,70,46.046958516397545,31.466442341747918,70,86.07079764250578,34.36860677165352,30,32.18891142386529,93,56,30,64.3,47.615088529814486,0.6,0.3,0.5,0.48,0.5,0.9,0.66,0.523460354119258,0.3,0.5,0.3,0.37,46.55819303756655,"github, nix, automation",10,1.7401890907855164,46.55819303756655,潜力中等
lalifeier/IPTV,Python,,340,2024-06-09 06:47:09+00:00,2025-12-31 02:54:18+00:00,2025-12-31 02:54:14+00:00,92.50028997940476,52.475727502670594,0,55.36662061769661,88,38.128786840684064,67.5200057826909,88,86.07079764250578,51.844334926993334,25,53.52951982665857,100,48,30,64.3,27.173598123954523,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.37769439249581815,0.4,0.5,0.4,0.43500000000000005,50.44644696967223,"project, ddos, data",10,2.4192407033260657,50.44644696967223,潜力中等
alantang1977/iptv_api,Python,🪅合法性提醒：使用的 IPTV 接口需符合《广播电视管理条例》等法律法规，避免爬取未经授权的版权内容，否则可能面临法律风险。AI通过抓取其它直播源集成一个总直播源，直播内容通过demo自定义进行运行爬取。每天自动更新直播、节目单，提供在线地址，可以在各大播放平台直接使用。M3U配置epg和台标，支持IPV6/4双栈访问!  声明: 所有播放源均收集于互联网，仅供测试研究学习，不得商用!,40,2025-03-17 06:47:10+00:00,2025-12-31 02:54:16+00:00,2025-12-31 02:54:13+00:00,70.89814370783817,28.534854260267103,60,53.34645647422876,88,33.51047742219145,48.91417099828108,88,86.07079764250578,51.844334926993334,32,46.55689417367415,88,46,30,58.8,44.84269144875871,0.5,0.3,0.5,0.44000000000000006,0.5,0.9,0.66,0.4983707657950349,0.4,0.4,0.3,0.37500000000000006,48.93540826919272,"project, ddos, data",10,1.8322861282869478,48.93540826919272,潜力中等
nene504273/Monkey-D-luffy-Bot-MD,JavaScript,ᑲіᥱᥒ᥎ᥱᥒіძ᥆ ᥲ mі rᥱ⍴᥆ ᥱs⍴ᥱr᥆ 𝗊ᥙᥱ 𝗍ᥱ gᥙs𝗍ᥱ m᥆ᥒkᥱᥡ ძ ᥣᥙ𝖿𝖿ᥡ ᥡ mᥱ ᥲᥡᥙძᥲríᥲs ᥴ᥆ᥒ ᥙᥒᥲ ᥱ᥊𝗍rᥱᥣᥣі𝗍ᥲ 🌟 ,17,2025-06-21 20:39:00+00:00,2025-12-31 02:54:16+00:00,2025-12-31 02:54:13+00:00,59.88773387531914,14.915839234729734,60,44.17563728228306,82,43.3552406016836,62.26715000679637,82,86.07079764250578,46.01909220854673,25,49.126899776049726,100,46,30,63.599999999999994,0.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.269,0.3,0.4,0.3,0.335,42.48928927578071,Diverse,10,3.3219280934446673,42.48928927578071,潜力中等
743859910/Typora,Unknown,一款 Markdown 编辑器和阅读器 Issues里有1.11.6修改版,52,2025-03-05 08:07:59+00:00,2025-12-31 02:54:06+00:00,2025-12-31 02:54:03+00:00,65.43613727425603,14.191953417081951,60,46.141638605681095,70,75.32038112924732,63.32332752089724,65,86.07079764250578,29.514237839614683,20,42.8254806282689,100,46,30,63.599999999999994,44.840864640494424,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.4623634585619777,0.3,0.5,0.3,0.37,46.28777494831361,"github, nix, automation",10,1.8323468135438952,46.28777494831361,潜力中等
ChHsiching/GitHub-Chinese-Top-Charts-Classified,Shell,🇨🇳 帮助你发现优秀中文项目，可以无语言障碍地、更高效地吸收优秀经验成果；可分类查看：总榜、增速榜、新秀榜；,167,2024-11-02 08:07:07+00:00,2025-12-31 02:54:03+00:00,2025-12-31 02:53:59+00:00,84.18548005185163,39.79798150542299,100,72.6034855476387,72,41.765777050192206,31.85277602194233,70,86.07079764250578,34.36860677165352,30,32.362761579952775,90,48,30,60.3,28.65565181670393,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39762260726681575,0.3,0.7,0.4,0.46499999999999997,50.92087584823655,"mcp, ai, knowledge",10,2.370007945344551,50.92087584823655,潜力中等
sanity-io/sdk,TypeScript,Sanity App SDK,11,2024-10-29 20:04:37+00:00,2025-12-31 02:54:00+00:00,2025-12-31 02:53:57+00:00,55.5739047286818,23.129870233386303,60,45.32501647315793,92,42.77664796367913,59.26889923442358,90,86.07079764250578,53.786082499808856,25,50.496133530423705,88,46,30,58.8,44.84041040033199,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.462361641601328,0.3,0.4,0.4,0.36,46.69771365640078,"otp, bot, tools",10,1.8323619030754634,46.69771365640078,潜力中等
Wirili/IPTV,Python,,116,2024-07-24 17:43:52+00:00,2025-12-31 02:53:58+00:00,2025-12-31 02:53:55+00:00,79.01098993257968,34.13856278097021,0,43.55289294637144,88,48.22510002042834,72.94633474298476,88,86.07079764250578,51.844334926993334,25,55.971367858790806,100,48,30,64.3,27.173598123954523,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.37769439249581815,0.3,0.5,0.4,0.395,47.18138465826738,"project, ddos, data",10,2.4192407033260657,47.18138465826738,潜力中等
databay-labs/free-proxy-list,Unknown,"✅​Free proxy list updated every 5 mins: HTTP, HTTPS, SOCKS5. Zero duplicates, multi-country support. Premium secure proxies available at databay.com",60,2025-04-25 09:52:35+00:00,2025-12-31 02:53:55+00:00,2025-12-31 02:53:51+00:00,69.14191370889903,15.919192602169193,100,58.22848289431883,70,63.36249267304569,40.77278840930895,65,86.07079764250578,29.514237839614683,30,34.677738028054165,85,46,30,57.599999999999994,75.24533614661712,0.6,0.3,0.5,0.48,0.5,0.9,0.66,0.6339813445864685,0.3,0.6000000000000001,0.3,0.405,50.912295220919916,"proxy, list, http",2,0.8223321328747624,50.912295220919916,潜力中等
cluntop/tvbox,Python,TVBox 接口 / TVBox Interface,228,2024-06-15 07:39:35+00:00,2025-12-31 02:53:44+00:00,2025-12-31 02:53:41+00:00,90.99466364410469,53.4426837869891,60,70.10280478308806,88,26.376741992520213,45.08009865247057,88,86.07079764250578,51.844334926993334,25,43.43156161805942,90,48,30,60.3,55.37423349716328,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.4904969339886531,0.4,0.6,0.4,0.47,54.46695219915696,"project, ddos, data",10,1.4824358742928647,54.46695219915696,潜力中等
743859910/VPN,Unknown,高速机场推荐：【一元机场】 【星辰机场】 【追云机场】 【飞鸟云机场】 【蓝胖云机场】 【V2free机场】 【FSCloud机场】,19,2024-11-05 04:46:58+00:00,2025-12-31 02:53:44+00:00,2025-12-31 02:53:40+00:00,58.96553733384963,7.959596301084597,60,41.37207363891946,70,53.73642196136611,35.59919431147349,65,86.07079764250578,29.514237839614683,30,32.34962068402821,88,46,30,58.8,0.0,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.28300000000000003,0.3,0.4,0.3,0.335,37.99294254653551,Diverse,10,3.3219280934446673,37.99294254653551,潜力一般
liquidz/elin,Clojure,"A Clojure development environment for Vim/Neovim and more!, primarily written in Babashka.",130,2024-01-14 14:37:55+00:00,2025-12-31 02:53:38+00:00,2025-12-31 02:53:36+00:00,76.45494351826532,29.452255898327834,100,65.89026697172088,85,67.96700004252898,79.52582325887386,70,86.07079764250578,34.36860677165352,35,54.81563283657197,100,48,30,64.3,71.06700655052414,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.5672680262020966,0.3,0.7,0.4,0.46499999999999997,57.72605383428654,"bot, automation, trading",10,0.9611332375701159,57.72605383428654,潜力中等
EHylands/QolsysController,Python,"A Python module that emulates a virtual IQ Remote device, enabling full local control of a Qolsys IQ Panel over MQTT",17,2025-06-30 03:32:56+00:00,2025-12-31 02:53:38+00:00,2025-12-31 02:54:19+00:00,59.88773387531914,12.61566165809791,100,53.37057513046193,88,43.3552406016836,54.2053027804537,88,86.07079764250578,51.844334926993334,30,48.53790347565183,88,46,30,58.8,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.7,0.58,0.6990000000000001,0.3,0.5,0.3,0.37,53.250224477745846,"api, v2ray, free",1,-1.4426951601859516e-10,53.250224477745846,潜力中等
Danialsamadi/v2go,Go,"v2go is a blazingly fast Go V2Ray config aggregator that processes 20,000+ configurations in 11 seconds (99.7% faster than Python), automatically removing duplicates and generating fresh subscription ",76,2025-07-22 21:41:02+00:00,2025-12-31 02:53:13+00:00,2025-12-31 02:53:09+00:00,75.4027321575734,29.454006292902363,60,55.469995065545184,95,43.962381886110805,63.93710322984397,93,86.07079764250578,56.698703859032165,37,56.01624280409104,96,46,30,62.0,100.0,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.683,0.3,0.5,0.3,0.37,55.43074732720451,"otp, bot, tools",1,-1.4426951601859516e-10,55.43074732720451,潜力中等
facebookexperimental/free-threading-benchmarking,Unknown,Benchmark results for free-threaded builds of Python,27,2024-06-24 20:56:14+00:00,2025-12-31 02:52:46+00:00,2025-12-31 02:52:42+00:00,65.59366847294373,24.507437498548036,60,49.81507051366931,70,38.95892947894067,43.780629645376074,65,86.07079764250578,29.514237839614683,30,36.031266584284374,100,46,30,63.599999999999994,71.0665392389284,0.6,0.5,0.5,0.54,0.5,0.4,0.4600000000000001,0.5882661569557136,0.3,0.4,0.3,0.335,47.66534408438848,"api, v2ray, free",10,0.9611487613252995,47.66534408438848,潜力中等
broadinstitute/trexplorer-catalog,Python,"Genome-wide TR catalog and variation clusters described in [Weisburd, Dolzhenko, et al. 2024]",17,2024-04-26 18:22:26+00:00,2025-12-31 02:52:27+00:00,2025-12-31 02:52:23+00:00,58.26599497814727,7.959596301084597,60,41.092256696638515,88,51.44919581828818,58.55545147466206,88,86.07079764250578,51.844334926993334,30,50.49547038804559,93,46,30,60.8,55.3731348584386,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.49049253943375437,0.3,0.4,0.3,0.335,46.00200904044384,"github, config, jellyfin",10,1.482472370281307,46.00200904044384,潜力中等
MHaggis/ClickGrab,HTML,Finding ClickFix and FakeCAPTCHA like it's 1999,116,2025-04-17 20:22:34+00:00,2025-12-31 02:52:25+00:00,2025-12-31 02:52:21+00:00,79.25347024804944,32.534554112036936,100,68.0884820384327,65,47.01211182391023,25.26696422080681,60,86.07079764250578,24.65986890757585,20,24.00108801701461,85,48,30,58.3,27.165772157731606,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39166308863092647,0.3,0.7,0.4,0.46499999999999997,47.70059988562962,"otp, bot, tools",10,2.41950067629662,47.70059988562962,潜力中等
vitoplantamura/HackerNewsRemovals,C#,"List of stories removed from the Hacker News Front Page, updated in real time.",350,2024-01-29 01:58:37+00:00,2025-12-31 02:52:19+00:00,2025-12-31 02:52:15+00:00,82.99877235908444,27.543470460669884,60,57.83972360486824,84,89.8547522922669,89.94589637217845,84,86.07079764250578,47.96083978136226,30,63.261947290957096,100,48,30,64.3,51.51513801097188,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.48906055204388754,0.3,0.6,0.4,0.42999999999999994,55.138531400286226,"proxy, free, list",10,1.6106322514070792,55.138531400286226,潜力中等
junjunlab/omicScope,R,A Comprehensive and Integrated Framework for Transcriptomic Data Analysis,19,2025-09-17 07:06:48+00:00,2025-12-31 02:52:19+00:00,2025-12-31 02:52:15+00:00,56.193156377510476,2.3001775766318255,100,48.282324702825335,68,0.0,20.154618065856674,70,86.07079764250578,48.93171356777002,25,31.195677878355006,100,51,30,65.35,76.33729380221482,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.5883491752088593,0.3,0.5,0.3,0.37,47.27920025555452,"proxy, list, http",10,0.7860580847433671,47.27920025555452,潜力中等
Animenosekai/japanterebi-xmltv,HTML,Easily create XMLTV files,56,2024-03-21 21:55:46+00:00,2025-12-31 02:52:14+00:00,2025-12-31 02:52:10+00:00,68.69160480032504,23.783551680900253,100,60.80088500844511,65,61.88758168465897,41.32372914297754,60,86.07079764250578,24.65986890757585,25,32.22663223199144,100,46,30,63.599999999999994,67.32461327669787,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.5522984531067915,0.3,0.6000000000000001,0.35,0.4175,50.58151676064539,"bot, automation, trading",10,1.0854528511059336,50.58151676064539,潜力中等
weapp-vite/weapp-vite,TypeScript,weapp-vite 把现代化的 web 开发方式，带入传统的小程序开发吧！,230,2024-09-18 16:21:53+00:00,2025-12-31 02:52:10+00:00,2025-12-31 02:52:45+00:00,82.99339076111855,36.53736527052329,100,70.98543414913057,92,65.31694702265473,87.50702351707804,90,86.07079764250578,53.786082499808856,25,63.20328945761822,100,48,32,64.8,55.37251667970128,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.5044900667188051,0.3,0.7,0.4,0.46499999999999997,59.496817763182385,"proxy, list, http",10,1.4824929057344507,59.496817763182385,潜力中等
onikun94/obsidian-local-rss,TypeScript,,18,2025-05-08 07:17:27+00:00,2025-12-31 02:52:05+00:00,2025-12-31 02:52:02+00:00,60.24671381289387,16.54784119746344,0,29.890429944269755,92,44.47025141987842,76.30283184216789,90,86.07079764250578,53.786082499808856,20,57.16140320390865,100,46,30,63.599999999999994,27.173598123954523,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39169439249581806,0.3,0.3,0.3,0.3,42.27877597676552,"project, ddos, data",10,2.4192407033260657,42.27877597676552,潜力中等
sholdee/home-ops,YAML,K3s home operations,12,2024-01-15 05:56:14+00:00,2025-12-31 02:51:57+00:00,2025-12-31 02:51:54+00:00,56.10534920703445,10.259773877716423,100,51.03306054001453,70,44.47025141987842,46.7427253455781,70,86.07079764250578,63.49482036388651,25,48.25741353287042,100,51,30,65.35,62.347768772498526,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.5323910750899941,0.3,0.5,0.3,0.37,50.2600693433776,"proxy, list, http",10,1.2507800468651686,50.2600693433776,潜力中等
